state,City,median_income
FL,Juno Ridge,31339.0
FL,Jupiter,71233.0
FL,Jupiter Farms,86435.0
FL,Jupiter Inlet Colony,133750.0
FL,Jupiter Island,49811.30621468926
FL,Kathleen,44049.0
FL,Kendale Lakes,48818.0
FL,Kendall,61554.0
FL,Kendall West,46928.0
FL,Kenneth City,36403.0
FL,Kensington Park,43158.0
FL,Kenwood Estates,40625.0
FL,Key Biscayne,121434.0
FL,Key Colony Beach,62390.0
FL,Key Largo,56805.0
FL,Keystone,113741.0
FL,Keystone Heights,59702.0
FL,Key Vista,71140.0
FL,Key West,57042.0
FL,Kissimmee,37487.0
FL,LaBelle,40268.0
FL,Lacoochee,23686.0
FL,La Crosse,41806.0
FL,Lady Lake,39185.0
FL,Laguna Beach,45978.0
FL,Lake Alfred,36045.0
FL,Lake Belvedere Estates,61607.0
FL,Lake Buena Vista,46250.0
FL,Lake Butler,106407.0
FL,Lake Butler,27763.0
FL,Lake City,33866.0
FL,Lake Clarke Shores,67052.0
FL,Lake Hamilton,44000.0
FL,Lake Harbor,49811.30621468926
FL,Lake Hart,53628.0
FL,Lake Helen,38942.0
FL,Lake Kathryn,31250.0
FL,Lakeland,39706.0
FL,Lakeland Highlands,82175.0
FL,Lake Lindsey,36146.0
FL,Lake Lorraine,52686.0
FL,Lake Mack-Forest Hills,49811.30621468926
FL,Lake Magdalene,50157.0
FL,Lake Mary,85100.0
FL,Lake Mary Jane,75750.0
FL,Lake Mystic,59844.0
FL,Lake Panasoffkee,35909.0
FL,Lake Park,42627.0
FL,Lake Placid,25692.0
FL,Lake Sarasota,63641.0
FL,Lakeside,55503.0
FL,Lake Wales,36296.0
FL,Lakewood Park,48312.0
FL,Lake Worth,36739.0
FL,Lamont,49811.30621468926
FL,Land O' Lakes,69561.0
FL,Lantana,44786.0
FL,Largo,39468.0
FL,Lauderdale-by-the-Sea,63052.0
FL,Lauderdale Lakes,31497.0
FL,Lauderhill,37429.0
FL,Laurel,51118.0
FL,Laurel Hill,36719.0
FL,Lawtey,30769.0
FL,Layton,66250.0
FL,Lazy Lake,49811.30621468926
FL,Lealman,30304.0
FL,Lecanto,43058.0
FL,Lee,38250.0
FL,Leesburg,34305.0
FL,Lehigh Acres,40226.0
FL,Leisure City,34428.0
FL,Lely,52599.0
FL,Lely Resort,51953.0
FL,Lemon Grove,25729.0
FL,Lighthouse Point,79658.0
FL,Limestone,49811.30621468926
FL,Limestone Creek,43500.0
FL,Lisbon,49811.30621468926
FL,Live Oak,24049.0
FL,Lloyd,71563.0
FL,Lochmoor Waterway Estates,47054.0
FL,Lockhart,47618.0
FL,Longboat Key,89087.0
FL,Longwood,56045.0
FL,Loughman,42435.0
FL,Lower Grand Lagoon,40950.0
FL,Loxahatchee Groves,69394.0
FL,Lutz,67847.0
FL,Lynn Haven,58174.0
FL,Macclenny,43550.0
FL,McGregor,63938.0
FL,McIntosh,46324.0
FL,Madeira Beach,51307.0
FL,Madison,18060.0
FL,Maitland,67818.0
FL,Malabar,63077.0
FL,Malone,30833.0
FL,Manalapan,207188.0
FL,Manasota Key,69931.0
FL,Manatee Road,34542.0
FL,Mango,36469.0
FL,Mangonia Park,31159.0
FL,Marathon,47860.0
FL,Marco Island,73304.0
FL,Margate,42786.0
FL,Marianna,23938.0
FL,Marineland,49811.30621468926
FL,Mary Esther,54429.0
FL,Masaryktown,43385.0
FL,Mascotte,44722.0
FL,Matlacha,48750.0
FL,Matlacha Isles-Matlacha Shores,75133.0
FL,Mayo,32188.0
FL,Meadow Oaks,40705.0
FL,Meadow Woods,48640.0
FL,Medley,27857.0
FL,Medulla,51263.0
FL,Melbourne,40219.0
FL,Melbourne Beach,69917.0
FL,Melbourne Village,65000.0
FL,Memphis,41788.0
FL,Merritt Island,53916.0
FL,Mexico Beach,53553.0
FL,Miami,31051.0
FL,Miami Beach,44342.0
FL,Miami Gardens,38253.0
FL,Miami Lakes,66601.0
FL,Miami Shores,97500.0
FL,Miami Springs,53688.0
FL,Micanopy,36652.0
FL,Micco,33567.0
FL,Middleburg,48430.0
FL,Midway,49444.0
FL,Midway,60540.0
FL,Midway,28910.0
FL,Milton,46040.0
FL,Mims,50597.0
FL,Minneola,51239.0
FL,Miramar,65282.0
FL,Miramar Beach,50208.0
FL,Molino,37981.0
FL,Monticello,34152.0
FL,Montura,35000.0
FL,Montverde,68750.0
FL,Moon Lake,30524.0
FL,Moore Haven,29918.0
FL,Morriston,43661.0
FL,Mount Carmel,49811.30621468926
FL,Mount Dora,47813.0
FL,Mount Plymouth,69513.0
FL,Mulat,49811.30621468926
FL,Mulberry,33708.0
FL,Munson,26569.0
FL,Myrtle Grove,41570.0
FL,Naples,79515.0
FL,Naples Manor,35682.0
FL,Naples Park,49022.0
FL,Naranja,29149.0
FL,Nassau Village-Ratliff,57766.0
FL,Navarre,67023.0
FL,Navarre Beach,83125.0
FL,Neptune Beach,71919.0
FL,Newberry,59801.0
FL,New Port Richey,29882.0
FL,New Port Richey East,32149.0
FL,New Smyrna Beach,50950.0
FL,Niceville,58954.0
FL,Nobleton,49811.30621468926
FL,Nocatee,85632.0
FL,Nokomis,38545.0
FL,Noma,30750.0
FL,North Bay Village,49058.0
FL,North Brooksville,38333.0
FL,Northdale,66405.0
FL,North DeLand,44803.0
FL,North Fort Myers,38617.0
FL,North Key Largo,132750.0
FL,North Lauderdale,41932.0
FL,North Miami,36537.0
FL,North Miami Beach,38387.0
FL,North Palm Beach,63911.0
FL,North Port,52571.0
FL,North Redington Beach,63315.0
FL,North River Shores,46206.0
FL,North Sarasota,36529.0
FL,North Weeki Wachee,46927.0
FL,Oak Hill,42778.0
FL,Oakland,92438.0
FL,Oakland Park,45357.0
FL,Oakleaf Plantation,76891.0
FL,Oak Ridge,30894.0
FL,Ocala,35924.0
FL,Ocean Breeze Park,24792.0
FL,Ocean City,52743.0
FL,Ocean Ridge,78839.0
FL,Ocoee,61319.0
FL,Odessa,55368.0
FL,Ojus,44679.0
FL,Okahumpka,49811.30621468926
FL,Okeechobee,39662.0
FL,Oldsmar,53409.0
FL,Olga,44659.0
FL,Olympia Heights,59668.0
FL,Ona,49811.30621468926
FL,Opa-locka,18134.0
FL,Orange City,32788.0
FL,Orange Park,47548.0
FL,Orangetree,76904.0
FL,Orchid,223500.0
FL,Oriole Beach,52208.0
FL,Orlando,42318.0
FL,Orlovista,34284.0
FL,Ormond Beach,46567.0
FL,Ormond-by-the-Sea,39579.0
FL,Osprey,74233.0
FL,Otter Creek,23929.0
FL,Oviedo,80378.0
FL,Pace,61180.0
FL,Page Park,19886.0
FL,Pahokee,27348.0
FL,Paisley,31071.0
FL,Palatka,20837.0
FL,Palm Bay,43163.0
FL,Palm Beach,105527.0
FL,Palm Beach Gardens,68802.0
FL,Palm Beach Shores,53889.0
FL,Palm City,73400.0
FL,Palm Coast,48369.0
FL,Palmetto,36990.0
FL,Palmetto Bay,106324.0
FL,Palmetto Estates,51588.0
FL,Palm Harbor,53281.0
FL,Palmona Park,22412.0
FL,Palm River-Clair Mel,37998.0
FL,Palm Shores,74500.0
FL,Palm Springs,34193.0
FL,Palm Springs North,74833.0
FL,Palm Valley,84688.0
FL,Panacea,31731.0
FL,Panama City,37190.0
FL,Panama City Beach,54406.0
FL,Paradise Heights,35000.0
FL,Parker,43731.0
FL,Parkland,130107.0
FL,Pasadena Hills,41939.0
FL,Patrick AFB,56667.0
FL,Paxton,41500.0
FL,Pea Ridge,41126.0
FL,Pebble Creek,82258.0
FL,Pelican Bay,104806.0
FL,Pembroke Park,32881.0
FL,Pembroke Pines,61279.0
FL,Penney Farms,29866.0
FL,Pensacola,45527.0
FL,Perry,31706.0
FL,Pierson,33839.0
FL,Pine Air,41144.0
FL,Pine Castle,32729.0
FL,Pinecrest,128966.0
FL,Pine Hills,35854.0
FL,Pine Island,49811.30621468926
FL,Pine Island Center,38734.0
FL,Pine Lakes,42404.0
FL,Pineland,58750.0
FL,Pine Level,62991.0
FL,Pinellas Park,41494.0
FL,Pine Manor,21214.0
FL,Pine Ridge,48381.0
FL,Pine Ridge,76786.0
FL,Pinewood,27731.0
FL,Pioneer,49811.30621468926
FL,Pittman,72000.0
FL,Plantation,66647.0
FL,Plantation,60819.0
FL,Plantation Island,13646.0
FL,Plantation Mobile Home Park,39654.0
FL,Plant City,45083.0
FL,Poinciana,39839.0
FL,Point Baker,56250.0
FL,Polk City,42417.0
FL,Pomona Park,28580.0
FL,Pompano Beach,41321.0
FL,Ponce de Leon,24625.0
FL,Ponce Inlet,72893.0
FL,Port Charlotte,38896.0
FL,Port LaBelle,42500.0
FL,Port Orange,43353.0
FL,Port Richey,39028.0
FL,Port St. Joe,41402.0
FL,Port St. John,49042.0
FL,Port St. Lucie,49813.0
FL,Port Salerno,41465.0
FL,Pretty Bayou,54063.0
FL,Princeton,49725.0
FL,Progress Village,56071.0
FL,Punta Gorda,56463.0
FL,Punta Rassa,51402.0
FL,Quail Ridge,49946.0
FL,Quincy,33331.0
FL,Raiford,26771.0
FL,Raleigh,12399.0
FL,Reddick,22500.0
FL,Redington Beach,80724.0
FL,Redington Shores,53791.0
FL,Richmond Heights,39422.0
FL,Richmond West,66201.0
FL,Ridgecrest,33828.0
FL,Ridge Manor,36019.0
FL,Ridge Wood Heights,51930.0
FL,Rio,45441.0
FL,Rio Pinar,86250.0
FL,River Park,31322.0
FL,River Ridge,60083.0
FL,Riverview,66497.0
FL,Riviera Beach,40675.0
FL,Rockledge,57346.0
FL,Roeville,38333.0
FL,Roosevelt Gardens,38611.0
FL,Roseland,51458.0
FL,Rotonda,43339.0
FL,Royal Palm Beach,66915.0
FL,Royal Palm Estates,39528.0
FL,Ruskin,47592.0
FL,Safety Harbor,60056.0
FL,St. Augustine,42958.0
FL,St. Augustine Beach,72344.0
FL,St. Augustine Shores,43053.0
FL,St. Augustine South,59979.0
FL,St. Cloud,50467.0
FL,St. George Island,58182.0
FL,St. James City,48654.0
FL,St. Leo,92500.0
FL,St. Lucie Village,59306.0
FL,St. Marks,49688.0
FL,St. Pete Beach,61169.0
FL,St. Petersburg,45748.0
FL,Samoset,35000.0
FL,Samsula-Spruce Creek,85843.0
FL,San Antonio,73750.0
FL,San Carlos Park,48593.0
FL,San Castle,49107.0
FL,Sanford,38273.0
FL,Sanibel,98818.0
FL,Sarasota,43244.0
FL,Sarasota Springs,51330.0
FL,Satellite Beach,65000.0
FL,Sawgrass,75197.0
FL,Schall Circle,17083.0
FL,Sea Ranch Lakes,122188.0
FL,Sebastian,45266.0
FL,Sebring,25663.0
FL,Seffner,50795.0
FL,Seminole,46408.0
FL,Seminole Manor,35068.0
FL,Seville,32933.0
FL,Sewall's Point,107813.0
FL,Shady Hills,39415.0
FL,Shalimar,80000.0
FL,Sharpes,43548.0
FL,Siesta Key,80022.0
FL,Silver Lake,61141.0
FL,Silver Springs Shores,27682.0
FL,Sky Lake,35071.0
FL,Sneads,31607.0
FL,Solana,49811.30621468926
FL,Sopchoppy,42143.0
FL,Sorrento,41592.0
FL,South Apopka,31089.0
FL,South Bay,29009.0
FL,South Beach,99886.0
FL,South Bradenton,30741.0
FL,South Brooksville,31955.0
FL,Southchase,56473.0
FL,South Daytona,32519.0
FL,Southeast Arcadia,32028.0
FL,Southgate,42351.0
FL,South Gate Ridge,54732.0
FL,South Highpoint,35625.0
FL,South Miami,58047.0
FL,South Miami Heights,38185.0
FL,South Palm Beach,50729.0
FL,South Pasadena,33789.0
FL,South Patrick Shores,64760.0
FL,South Sarasota,49432.0
FL,South Venice,46610.0
FL,Southwest Ranches,97014.0
FL,Springfield,34167.0
FL,Spring Hill,41308.0
FL,Springhill,55417.0
FL,Spring Lake,50880.0
FL,Spring Ridge,47829.0
FL,Stacey Street,40559.0
FL,Starke,32500.0
FL,Steinhatchee,29694.0
FL,Stock Island,45417.0
FL,Stuart,36514.0
FL,Sugarmill Woods,43385.0
FL,Sumatra,49811.30621468926
FL,Sun City Center,45546.0
FL,Suncoast Estates,22540.0
FL,Sunny Isles Beach,47183.0
FL,Sunrise,49806.0
FL,Sunset,67888.0
FL,Surfside,78443.0
FL,Sweetwater,31665.0
FL,Taft,28551.0
FL,Tallahassee,39681.0
FL,Tamarac,43235.0
FL,Tamiami,46449.0
FL,Tampa,44185.0
FL,Tangelo Park,39145.0
FL,Tangerine,55667.0
FL,Tarpon Springs,45104.0
FL,Tavares,39532.0
FL,Tavernier,47216.0
FL,Taylor Creek,26211.0
FL,Temple Terrace,51984.0
FL,Tequesta,54794.0
FL,The Acreage,76508.0
FL,The Crossings,63547.0
FL,The Hammocks,58655.0
FL,The Meadows,54470.0
FL,The Villages,56672.0
FL,Thonotosassa,41739.0
FL,Three Lakes,67509.0
FL,Three Oaks,74944.0
FL,Tice,31186.0
FL,Tierra Verde,90781.0
FL,Tiger Point,83974.0
FL,Tildenville,49811.30621468926
FL,Timber Pines,46444.0
FL,Titusville,40830.0
FL,Town 'n' Country,49559.0
FL,Treasure Island,61758.0
FL,Trenton,34449.0
FL,Trilby,28307.0
FL,Trinity,70524.0
FL,Tyndall AFB,51635.0
FL,Umatilla,38461.0
FL,Union Park,43223.0
FL,University,22432.0
FL,University,34538.0
FL,University Park,42606.0
FL,Upper Grand Lagoon,53391.0
FL,Valparaiso,51082.0
FL,Valrico,70732.0
FL,Vamo,50694.0
FL,Venice,49926.0
FL,Venice Gardens,50612.0
FL,Vernon,35458.0
FL,Vero Beach,39182.0
FL,Vero Beach South,44868.0
FL,Verona Walk,63482.0
FL,Viera East,65400.0
FL,Viera West,86974.0
FL,Villano Beach,65089.0
FL,Villas,45524.0
FL,Vineyards,80180.0
FL,Virginia Gardens,50573.0
FL,Wabasso,49811.30621468926
FL,Wabasso Beach,62578.0
FL,Wacissa,52976.0
FL,Wahneta,29795.0
FL,Waldo,29813.0
FL,Wallace,70645.0
FL,Warm Mineral Springs,43219.0
FL,Warrington,36026.0
FL,Washington Park,41058.0
FL,Watergate,42391.0
FL,Watertown,34349.0
FL,Wauchula,41480.0
FL,Waukeenah,49811.30621468926
FL,Wausau,36875.0
FL,Waverly,21455.0
FL,Webster,26500.0
FL,Wedgefield,63750.0
FL,Weeki Wachee,49811.30621468926
FL,Weeki Wachee Gardens,54554.0
FL,Wekiwa Springs,76681.0
FL,Welaka,26296.0
FL,Wellington,81047.0
FL,Wesley Chapel,74698.0
FL,West Bradenton,55873.0
FL,Westchase,89495.0
FL,Westchester,45718.0
FL,West DeLand,44840.0
FL,Westgate,27304.0
FL,West Lealman,32249.0
FL,West Little River,31943.0
FL,West Melbourne,55330.0
FL,West Miami,39792.0
FL,Weston,93814.0
FL,West Palm Beach,45800.0
FL,West Park,37908.0
FL,West Pensacola,31225.0
FL,West Perrine,39841.0
FL,West Samoset,21237.0
FL,West Vero Corridor,33960.0
FL,Westview,33520.0
FL,Westville,34375.0
FL,Westwood Lakes,47623.0
FL,Wewahitchka,28018.0
FL,Whiskey Creek,74350.0
FL,White City,56563.0
FL,White Springs,27708.0
FL,Whitfield,66795.0
FL,Whitfield,32000.0
FL,Wildwood,40039.0
FL,Williamsburg,50070.0
FL,Williston,33114.0
FL,Williston Highlands,47365.0
FL,Willow Oak,36616.0
FL,Wilton Manors,52996.0
FL,Wimauma,25717.0
FL,Windermere,117283.0
FL,Windsor,221484.0
FL,Winter Beach,60795.0
FL,Winter Garden,60352.0
FL,Winter Haven,37300.0
FL,Winter Park,59405.0
FL,Winter Springs,61739.0
FL,Wiscon,27396.0
FL,Woodlawn Beach,67260.0
FL,Woodville,42797.0
FL,World Golf Village,81389.0
FL,Worthington Springs,30556.0
FL,Wright,44991.0
FL,Yalaha,85083.0
FL,Yankeetown,41250.0
FL,Yeehaw Junction,34766.0
FL,Yulee,54419.0
FL,Zellwood,35724.0
FL,Zephyrhills,37884.0
FL,Zephyrhills North,29726.0
FL,Zephyrhills South,32973.0
FL,Zephyrhills West,35394.0
FL,Zolfo Springs,32174.0
GA,Abbeville,21447.0
GA,Acworth,53080.0
GA,Adairsville,43578.0
GA,Adel,35301.0
GA,Adrian,24861.0
GA,Ailey,58393.0
GA,Alamo,27500.0
GA,Alapaha,37500.0
GA,Albany,29676.0
GA,Aldora,25809.0
GA,Allenhurst,42083.0
GA,Allentown,28958.0
GA,Alma,29861.0
GA,Alpharetta,92839.0
GA,Alston,41250.0
GA,Alto,34432.0
GA,Ambrose,17778.0
GA,Americus,24886.0
GA,Andersonville,32625.0
GA,Appling,62083.0
GA,Arabi,25000.0
GA,Aragon,30341.0
GA,Arcade,39167.0
GA,Argyle,33125.0
GA,Arlington,21429.0
GA,Arnoldsville,41786.0
GA,Ashburn,24218.0
GA,Athens-Clarke County unified government (balance),32010.0
GA,Atlanta,47527.0
GA,Attapulgus,30000.0
GA,Auburn,46830.0
GA,Augusta-Richmond County consolidated government (balance),37337.0
GA,Austell,47378.0
GA,Avalon,37708.0
GA,Avera,26250.0
GA,Avondale Estates,77344.0
GA,Baconton,24531.0
GA,Bainbridge,25429.0
GA,Baldwin,33319.0
GA,Ball Ground,65125.0
GA,Barnesville,28625.0
GA,Bartow,28000.0
GA,Barwick,26776.0
GA,Baxley,36674.0
GA,Bellville,51250.0
GA,Belvedere Park,39570.0
GA,Berkeley Lake,118571.0
GA,Berlin,30192.0
